Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2021-08-31,2021,8,31,Tuesday,35,2021-35,137.53,137.98,136.57,137.02,4458900,137.02,-0.006381360862742325,140.6707142857143,143.9822
2021-09-01,2021,9,1,Wednesday,35,2021-35,137.63,138.8,137.38,137.74,2754800,137.74,0.005254716087086164,140.1707142857143,143.8206
2021-09-02,2021,9,2,Thursday,35,2021-35,138.22,138.26,135.05,136.13,3807900,136.13,-0.011688692799068257,139.54142857142855,143.64260000000002
2021-09-03,2021,9,3,Friday,35,2021-35,136.37,136.49,135.42,136.0,2448500,136.0,-0.0009550053489266741,139.20357142857142,143.4506
2021-09-07,2021,9,7,Tuesday,36,2021-36,136.09,136.79,134.22,134.47,4403800,134.47,-0.011249991024241734,138.76071428571427,143.2332
2021-09-08,2021,9,8,Wednesday,36,2021-36,134.66,134.66,132.33,133.67,6635700,133.67,-0.005949305008518424,138.32071428571427,143.0058
2021-09-09,2021,9,9,Thursday,36,2021-36,131.2,133.75,130.24,131.44,8684000,131.44,-0.01668284400453557,137.6457142857143,142.7348
2021-09-10,2021,9,10,Friday,36,2021-36,131.77,132.21,129.07,130.81,6570000,130.81,-0.00479309853249088,136.85999999999999,142.4544
2021-09-13,2021,9,13,Monday,37,2021-37,131.9,132.17,129.57,130.02,6763200,130.02,-0.006039242419364377,135.96571428571428,142.14800000000002
2021-09-14,2021,9,14,Tuesday,37,2021-37,130.92,131.24,127.97,128.92,6053700,128.92,-0.008460283551525838,134.99571428571429,141.8006
2021-09-15,2021,9,15,Wednesday,37,2021-37,128.56,128.84,125.35,127.07,8735700,127.07,-0.014349972854457604,134.08214285714286,141.407
2021-09-16,2021,9,16,Thursday,37,2021-37,127.4,129.63,125.96,128.91,9045100,128.91,0.014480239015536078,133.46285714285713,141.0244
2021-09-17,2021,9,17,Friday,37,2021-37,128.88,129.23,127.03,128.0,8304300,128.0,-0.007059216788905087,132.7214285714286,140.6472
2021-09-20,2021,9,20,Monday,38,2021-38,127.01,127.97,124.67,125.63,7916000,125.63,-0.01851564645767212,131.845,140.2396
2021-09-21,2021,9,21,Tuesday,38,2021-38,126.45,127.5,124.85,124.9,5908000,124.9,-0.005810680120182821,130.9792857142857,139.7996
2021-09-22,2021,9,22,Wednesday,38,2021-38,125.76,128.24,125.45,127.73,6952600,127.73,0.022658140884556532,130.2642857142857,139.39880000000002
2021-09-23,2021,9,23,Thursday,38,2021-38,128.26,131.89,128.01,130.94,8177200,130.94,0.02513112816181895,129.89357142857145,139.03959999999998
2021-09-24,2021,9,24,Friday,38,2021-38,130.17,130.74,129.05,129.43,3712000,129.43,-0.011532073754929928,129.42428571428573,138.66140000000001
2021-09-27,2021,9,27,Monday,39,2021-39,128.73,128.82,127.25,127.78,3888500,127.78,-0.01274815722672229,128.94642857142858,138.22879999999998
2021-09-28,2021,9,28,Tuesday,39,2021-39,126.72,127.71,125.86,126.31,4517900,126.31,-0.011504157417015826,128.4207142857143,137.8628
2021-09-29,2021,9,29,Wednesday,39,2021-39,126.55,128.75,126.0,128.1,4398500,128.1,0.014171550783947273,128.18214285714285,137.5368
2021-09-30,2021,9,30,Thursday,39,2021-39,128.83,129.27,127.11,127.76,4541100,127.76,-0.002654207268424358,127.96428571428571,137.2006
2021-10-01,2021,10,1,Friday,39,2021-39,127.08,128.31,126.29,126.76,4126700,126.76,-0.007827175824040022,127.73142857142857,136.8408
2021-10-04,2021,10,4,Monday,40,2021-40,126.81,127.75,124.74,125.46,4753000,125.46,-0.010255625038256833,127.48428571428572,136.47
2021-10-05,2021,10,5,Tuesday,40,2021-40,125.09,126.19,124.29,125.4,3051100,125.4,-0.0004782206203696182,127.36500000000001,136.0786
2021-10-06,2021,10,6,Wednesday,40,2021-40,124.25,124.72,123.3,124.6,4160400,124.6,-0.006379609585512758,127.05714285714285,135.6742
2021-10-07,2021,10,7,Thursday,40,2021-40,125.67,126.13,122.81,123.18,5431700,123.18,-0.011396454143939971,126.71285714285715,135.2354
2021-10-08,2021,10,8,Friday,40,2021-40,123.64,123.64,120.6,121.22,5975800,121.22,-0.0159116665011918,126.39785714285715,134.7672
2021-10-11,2021,10,11,Monday,41,2021-41,120.98,121.6,116.96,117.19,9884200,117.19,-0.03324532864802998,125.84714285714286,134.2306
2021-10-12,2021,10,12,Tuesday,41,2021-41,117.59,118.58,116.15,116.28,7095400,116.28,-0.0077651987639847375,125.0292857142857,133.65800000000002
2021-10-13,2021,10,13,Wednesday,41,2021-41,117.16,118.03,116.0,116.46,6845800,116.46,0.0015479902568404924,123.99499999999999,133.09720000000002
2021-10-14,2021,10,14,Thursday,41,2021-41,118.09,119.69,117.61,119.26,9698500,119.26,0.024042616123729044,123.26857142857143,132.638
2021-10-15,2021,10,15,Friday,41,2021-41,119.61,120.34,117.22,117.56,4453800,117.56,-0.014254607975730305,122.53857142857144,132.1506
2021-10-18,2021,10,18,Monday,42,2021-42,117.06,118.2,116.13,117.38,4377700,117.38,-0.001531135666161143,121.90071428571427,131.6536
2021-10-19,2021,10,19,Tuesday,42,2021-42,117.61,118.65,116.82,118.56,3426500,118.56,0.01005282273629815,121.2192857142857,131.165
2021-10-20,2021,10,20,Wednesday,42,2021-42,119.08,122.66,118.99,121.94,5875900,121.94,0.02850881370119862,120.80357142857143,130.7398
2021-10-21,2021,10,21,Thursday,42,2021-42,121.6,121.93,116.43,116.85,6744800,116.85,-0.04174187194830481,120.09571428571428,130.185
2021-10-22,2021,10,22,Friday,42,2021-42,117.4,117.51,116.17,116.87,5213700,116.87,0.0001711961722050681,119.48214285714286,129.6276
2021-10-25,2021,10,25,Monday,43,2021-43,116.77,116.97,115.83,115.93,5940100,115.93,-0.00804314554047314,118.80571428571429,129.0474
2021-10-26,2021,10,26,Tuesday,43,2021-43,116.59,117.98,116.29,116.36,4600800,116.36,0.0037091374453881443,118.21714285714286,128.56
2021-10-27,2021,10,27,Wednesday,43,2021-43,116.32,117.53,116.06,116.62,3998200,116.62,0.0022344631734845244,117.74857142857142,128.079
2021-10-28,2021,10,28,Thursday,43,2021-43,116.89,117.87,115.4,116.04,3371100,116.04,-0.004973433522506787,117.37857142857142,127.6032
2021-10-29,2021,10,29,Friday,43,2021-43,115.82,116.33,114.69,115.03,4175800,115.03,-0.008703913549308884,117.22428571428573,127.086
2021-11-01,2021,11,1,Monday,44,2021-44,114.99,116.39,114.89,115.86,4044500,115.86,0.007215524992286282,117.19428571428571,126.56700000000001
2021-11-02,2021,11,2,Tuesday,44,2021-44,116.86,117.3,114.76,115.8,5446500,115.8,-0.0005178453157058671,117.14714285714287,126.03219999999999
2021-11-03,2021,11,3,Wednesday,44,2021-44,122.12,124.71,121.05,121.94,9641800,121.94,0.053022445836241605,117.33857142857143,125.62100000000001
2021-11-04,2021,11,4,Thursday,44,2021-44,122.13,124.08,121.22,122.65,6250200,122.65,0.005822528048691877,117.70214285714285,125.27680000000001
2021-11-05,2021,11,5,Friday,44,2021-44,123.0,124.41,121.79,122.67,5204800,122.67,0.0001630382618640347,118.08000000000001,124.9786
2021-11-08,2021,11,8,Monday,45,2021-45,122.84,122.84,119.85,120.86,4437600,120.86,-0.014755014148618129,118.24428571428572,124.62820000000002
2021-11-09,2021,11,9,Tuesday,45,2021-45,120.92,121.69,119.19,119.86,3889500,119.86,-0.0082740360330128,118.0957142857143,124.2674
2021-11-10,2021,11,10,Wednesday,45,2021-45,119.65,122.28,119.12,119.55,3715000,119.55,-0.0025863303605471177,118.28857142857144,123.918
2021-11-11,2021,11,11,Thursday,45,2021-45,119.34,120.05,118.12,118.47,3443900,118.47,-0.009033892124512222,118.40285714285714,123.53259999999999
2021-11-12,2021,11,12,Friday,45,2021-45,118.89,119.27,118.02,118.24,2853900,118.24,-0.0019414480844404114,118.56785714285714,123.17480000000002
2021-11-15,2021,11,15,Monday,46,2021-46,117.99,118.3,115.76,117.77,5337000,117.77,-0.003974976566260113,118.66857142857144,122.81020000000001
2021-11-16,2021,11,16,Tuesday,46,2021-46,118.51,119.3,118.01,118.36,4056900,118.36,0.005009798625309703,118.79285714285713,122.488
2021-11-17,2021,11,17,Wednesday,46,2021-46,117.77,118.11,116.3,117.19,3494600,117.19,-0.00988508079513295,118.875,122.1584
2021-11-18,2021,11,18,Thursday,46,2021-46,116.72,117.43,115.29,116.98,4801100,116.98,-0.001791953921817302,119.01428571428572,121.8692
2021-11-19,2021,11,19,Friday,46,2021-46,117.01,117.02,114.36,115.62,5741600,115.62,-0.011625923844452934,118.99714285714286,121.56540000000001
2021-11-22,2021,11,22,Monday,47,2021-47,116.07,116.09,113.68,113.85,5315800,113.85,-0.01530880669792467,118.85785714285714,121.24199999999999
2021-11-23,2021,11,23,Tuesday,47,2021-47,113.49,116.05,112.87,115.46,4483000,115.46,0.014141419691960033,118.395,120.9728
2021-11-24,2021,11,24,Wednesday,47,2021-47,115.01,115.38,113.58,114.48,3552700,114.48,-0.008487751042004388,117.81142857142856,120.721
2021-11-26,2021,11,26,Friday,47,2021-47,114.74,115.37,113.13,113.53,4391800,113.53,-0.008298432475361883,117.15857142857142,120.4134
2021-11-29,2021,11,29,Monday,48,2021-48,113.56,113.93,110.33,113.4,6836000,113.4,-0.0011450476069385651,116.62571428571428,120.1214
2021-11-30,2021,11,30,Tuesday,48,2021-48,113.04,113.15,108.09,108.81,10010600,108.81,-0.04047622491643155,115.83642857142857,119.785
2021-12-01,2021,12,1,Wednesday,48,2021-48,110.48,111.32,106.7,106.72,4757000,106.72,-0.01920776017631254,114.91999999999999,119.4214
2021-12-02,2021,12,2,Thursday,48,2021-48,107.15,111.12,106.86,110.36,5829400,110.36,0.03410793991766092,114.34071428571428,119.074
2021-12-03,2021,12,3,Friday,48,2021-48,110.52,112.99,109.03,112.77,6010900,112.77,0.02183758625757748,113.95000000000002,118.7106
2021-12-06,2021,12,6,Monday,49,2021-49,113.72,116.24,112.76,115.63,5042600,115.63,0.02536136113760734,113.79714285714284,118.43459999999999
2021-12-07,2021,12,7,Tuesday,49,2021-49,115.87,117.72,114.65,117.15,6867900,117.15,0.01314541475885056,113.71071428571429,118.22200000000001
2021-12-08,2021,12,8,Wednesday,49,2021-49,117.19,117.41,113.48,114.75,5767700,114.75,-0.020486568455987064,113.53642857142857,117.9908
2021-12-09,2021,12,9,Thursday,49,2021-49,114.46,114.7,112.77,113.99,4041200,113.99,-0.006623112298304701,113.32285714285715,117.7086
2021-12-10,2021,12,10,Friday,49,2021-49,114.07,115.9,113.71,114.77,3817700,114.77,0.006842694919856562,113.26214285714286,117.44879999999999
2021-12-13,2021,12,13,Monday,50,2021-50,114.32,115.49,113.74,115.01,4154600,115.01,0.002091186722872118,113.345,117.21379999999999
2021-12-14,2021,12,14,Tuesday,50,2021-50,114.63,118.3,114.29,117.31,5615100,117.31,0.019998220847252224,113.47714285714287,117.0508
2021-12-15,2021,12,15,Wednesday,50,2021-50,117.02,118.82,116.2,118.42,4035300,118.42,0.009462114341935335,113.75857142857144,116.91120000000001
2021-12-16,2021,12,16,Thursday,50,2021-50,119.0,121.42,118.81,120.58,6062000,120.58,0.018240193341565236,114.26214285714286,116.8308
2021-12-17,2021,12,17,Friday,50,2021-50,119.93,121.72,118.58,119.81,10490900,119.81,-0.006385837292819052,114.72,116.7634
2021-12-20,2021,12,20,Monday,51,2021-51,117.81,119.53,116.85,118.99,3542500,118.99,-0.006844167528032852,115.44714285714285,116.71880000000002
2021-12-21,2021,12,21,Tuesday,51,2021-51,119.69,121.63,119.01,121.1,3696800,121.1,0.017732588017753237,116.47428571428573,116.79699999999998
2021-12-22,2021,12,22,Wednesday,51,2021-51,120.51,122.56,120.0,120.56,3400100,120.56,-0.0044591323066179855,117.20285714285714,116.8826
2021-12-23,2021,12,23,Thursday,51,2021-51,120.71,121.75,119.88,119.91,3020800,119.91,-0.005391455786721178,117.71285714285715,116.9516
2021-12-27,2021,12,27,Monday,52,2021-52,119.96,120.06,118.32,118.58,3397500,118.58,-0.011091667003884531,117.92357142857144,116.93799999999999
2021-12-28,2021,12,28,Tuesday,52,2021-52,119.0,120.31,117.8,118.16,3706600,118.16,-0.0035418971366157903,117.99571428571429,116.95
2021-12-29,2021,12,29,Wednesday,52,2021-52,119.18,119.29,116.88,117.64,3389800,117.64,-0.004400848479557795,118.20214285714285,116.9552
2021-12-30,2021,12,30,Thursday,52,2021-52,117.72,118.78,116.36,116.51,4348400,116.51,-0.009605553037068448,118.38214285714285,116.9142
2021-12-31,2021,12,31,Friday,52,2021-52,116.52,116.93,115.38,115.98,3186400,115.98,-0.004548955193367621,118.46857142857142,116.795
2022-01-03,2022,1,3,Monday,01,2022-01,115.76,116.09,114.15,114.43,6673700,114.43,-0.013364399093761081,118.42714285714285,116.7466
2022-01-04,2022,1,4,Tuesday,01,2022-01,114.68,114.88,111.96,114.06,7336100,114.06,-0.0032334418036814583,118.19500000000001,116.6904
2022-01-05,2022,1,5,Wednesday,01,2022-01,114.82,118.23,114.38,115.36,8059200,115.36,0.011397537082095566,117.97642857142857,116.67900000000002
2022-01-06,2022,1,6,Thursday,01,2022-01,116.03,116.89,114.54,115.57,4659400,115.57,0.00182038040361987,117.61857142857143,116.6632
2022-01-07,2022,1,7,Friday,01,2022-01,112.07,113.54,108.55,109.74,11766800,109.74,-0.05044563335164376,116.89928571428572,116.5256
2022-01-10,2022,1,10,Monday,02,2022-02,109.5,109.62,104.1,105.74,9615900,105.74,-0.03644979112324731,115.95285714285716,116.3196
2022-01-11,2022,1,11,Tuesday,02,2022-02,107.48,111.02,104.62,110.97,8358900,110.97,0.049460974679342185,115.22928571428572,116.2384
2022-01-12,2022,1,12,Wednesday,02,2022-02,111.5,112.64,109.97,110.85,4962500,110.85,-0.0010813980829229575,114.53571428571429,116.1382
2022-01-13,2022,1,13,Thursday,02,2022-02,111.17,112.0,109.56,110.12,4164800,110.12,-0.006585437416216866,113.83642857142856,116.0246
2022-01-14,2022,1,14,Friday,02,2022-02,109.83,109.83,107.06,108.52,3801500,108.52,-0.01452965913193538,113.11785714285713,115.75619999999999
2022-01-18,2022,1,18,Tuesday,03,2022-03,107.01,108.23,106.28,106.91,4960600,106.91,-0.0148359107147088,112.3142857142857,115.44140000000002
2022-01-19,2022,1,19,Wednesday,03,2022-03,106.77,107.28,105.17,105.38,3898300,105.38,-0.0143111622512615,111.43857142857144,115.09559999999999
2022-01-20,2022,1,20,Thursday,03,2022-03,105.38,107.87,103.91,104.06,4795700,104.06,-0.012526093463922638,110.54928571428572,114.75959999999999
2022-01-21,2022,1,21,Friday,03,2022-03,103.9,105.26,101.51,101.62,6504200,101.62,-0.023447961457406463,109.52357142857143,114.39479999999999
2022-01-24,2022,1,24,Monday,04,2022-04,102.4,106.97,102.27,106.65,8814300,106.65,0.04949811693904982,108.96785714285714,114.13679999999998
2022-01-25,2022,1,25,Tuesday,04,2022-04,105.62,106.62,104.4,105.67,6237700,105.67,-0.009188967115915103,108.36857142857143,113.8808
2022-01-26,2022,1,26,Wednesday,04,2022-04,105.22,106.51,103.77,104.22,9372100,104.22,-0.013721935964491339,107.57285714285715,113.6004
2022-01-27,2022,1,27,Thursday,04,2022-04,103.92,107.76,103.77,106.03,4671700,106.03,0.017367084411760603,106.89142857142858,113.3656
2022-01-28,2022,1,28,Friday,04,2022-04,105.71,108.73,104.8,108.65,4649200,108.65,0.024710013927620622,106.81357142857142,113.1714
2022-01-31,2022,1,31,Monday,05,2022-05,108.2,108.43,106.89,108.17,4857600,108.17,-0.0044178863340307295,106.98714285714286,112.991
2022-02-01,2022,2,1,Tuesday,05,2022-05,107.72,109.75,106.75,109.55,4387200,109.55,0.012757741575045056,106.88571428571427,112.84240000000001
2022-02-02,2022,2,2,Wednesday,05,2022-05,109.61,110.5,107.92,109.58,6408000,109.58,0.00027383640767864037,106.79499999999999,112.7216
2022-02-03,2022,2,3,Thursday,05,2022-05,120.0,122.46,117.5,120.78,16349300,120.78,0.10220840263819131,107.55642857142858,112.8602
2022-02-04,2022,2,4,Friday,05,2022-05,119.03,122.52,117.91,120.94,7596500,120.94,0.0013247529700819438,108.44357142857143,112.96979999999999
2022-02-07,2022,2,7,Monday,06,2022-06,121.24,122.9,120.94,122.05,6420600,122.05,0.009178109706830417,109.52499999999999,113.12119999999999
2022-02-08,2022,2,8,Tuesday,06,2022-06,122.48,126.26,122.25,125.44,6064600,125.44,0.02777549614817154,110.95785714285714,113.35940000000001
2022-02-09,2022,2,9,Wednesday,06,2022-06,126.63,128.39,125.82,128.08,7483100,128.08,0.021045913092050395,112.67357142857144,113.653
2022-02-10,2022,2,10,Thursday,06,2022-06,125.0,127.84,124.56,125.13,6901600,125.13,-0.02303251511135951,114.35285714285715,113.9794
2022-02-11,2022,2,11,Friday,06,2022-06,124.69,126.94,124.14,124.48,4963100,124.48,-0.005194548955099743,115.62642857142858,114.3346
2022-02-14,2022,2,14,Monday,07,2022-07,125.64,125.79,123.35,125.51,4655300,125.51,0.008274411564269224,117.04357142857143,114.6376
2022-02-15,2022,2,15,Tuesday,07,2022-07,126.44,128.07,126.08,127.03,3712500,127.03,0.012110561845235068,118.67285714285713,114.92280000000001
2022-02-16,2022,2,16,Wednesday,07,2022-07,127.5,128.37,125.31,127.46,3026300,127.46,0.0033850295938588904,120.20357142857142,115.1594
2022-02-17,2022,2,17,Thursday,07,2022-07,126.34,126.65,124.28,124.55,4604200,124.55,-0.022830661020060705,121.33928571428571,115.3074
2022-02-18,2022,2,18,Friday,07,2022-07,124.99,125.64,122.79,123.98,3590800,123.98,-0.004576472748758942,122.46857142857142,115.49199999999999
2022-02-22,2022,2,22,Tuesday,08,2022-08,123.62,124.5,122.27,123.51,4369600,123.51,-0.0037909437649393807,123.46571428571428,115.6824
2022-02-23,2022,2,23,Wednesday,08,2022-08,123.07,123.39,119.71,121.44,4635600,121.44,-0.016759773775576692,124.31285714285715,115.81580000000002
2022-02-24,2022,2,24,Thursday,08,2022-08,119.74,123.95,118.73,123.66,5549100,123.66,0.018280642095459987,124.51857142857143,115.98880000000001
2022-02-25,2022,2,25,Friday,08,2022-08,124.73,125.99,123.24,125.46,3816600,125.46,0.014556003307921728,124.84142857142857,116.15180000000001
2022-02-28,2022,2,28,Monday,09,2022-09,121.47,123.47,121.18,123.21,5167700,123.21,-0.01793400300031145,124.92428571428572,116.2476
2022-03-01,2022,3,1,Tuesday,09,2022-09,121.91,124.03,121.63,123.13,4325900,123.13,-0.000649312812670666,124.75928571428572,116.2986
2022-03-02,2022,3,2,Wednesday,09,2022-09,123.9,126.31,123.16,125.61,4177700,125.61,0.020141341770920418,124.58285714285714,116.41460000000001
2022-03-03,2022,3,3,Thursday,09,2022-09,126.54,127.2,123.63,123.92,4718800,123.92,-0.013454362178125567,124.49642857142858,116.5132
2022-03-04,2022,3,4,Friday,09,2022-09,123.55,124.78,122.43,123.23,5086400,123.23,-0.0055680666737181195,124.40714285714286,116.5558
2022-03-07,2022,3,7,Monday,10,2022-10,122.5,123.65,121.79,122.31,5161500,122.31,-0.007465761367181467,124.17857142857143,116.5908
2022-03-08,2022,3,8,Tuesday,10,2022-10,121.14,121.83,116.91,119.28,6186800,119.28,-0.02477310800243726,123.625,116.5782
2022-03-09,2022,3,9,Wednesday,10,2022-10,120.68,122.53,120.49,121.96,4290200,121.96,0.022468144974871818,123.23214285714286,116.6458
2022-03-10,2022,3,10,Thursday,10,2022-10,120.66,123.92,120.44,123.54,4200600,123.54,0.01295508234597742,123.16,116.7534
2022-03-11,2022,3,11,Friday,10,2022-10,124.43,126.38,124.4,124.57,4207200,124.57,0.008337370662649946,123.20214285714285,116.892
2022-03-14,2022,3,14,Monday,11,2022-11,124.37,126.44,123.97,124.07,5149500,124.07,-0.004013807507625589,123.24214285714287,117.0432
2022-03-15,2022,3,15,Tuesday,11,2022-11,124.89,127.6,124.89,126.28,3879200,126.28,0.017812517852088483,123.58785714285715,117.2492
2022-03-16,2022,3,16,Wednesday,11,2022-11,126.02,128.14,125.47,127.76,5453800,127.76,0.011720014026292747,123.88071428571428,117.5158
2022-03-17,2022,3,17,Thursday,11,2022-11,128.57,129.57,127.71,128.95,5042000,128.95,0.009314298623311235,124.13000000000001,117.81360000000001
2022-03-18,2022,3,18,Friday,11,2022-11,128.88,129.4,126.69,127.18,8572000,127.18,-0.01372622477670038,124.41357142857143,118.05
2022-03-21,2022,3,21,Monday,12,2022-12,126.92,126.92,124.2,125.97,5920100,125.97,-0.00951406731851856,124.61642857142856,118.258
2022-03-22,2022,3,22,Tuesday,12,2022-12,126.58,127.13,125.43,125.69,4594300,125.69,-0.002222741736791045,124.62214285714286,118.57700000000001
2022-03-23,2022,3,23,Wednesday,12,2022-12,125.93,126.82,124.74,124.83,4866900,124.83,-0.006842235608615521,124.68714285714285,118.95880000000001
2022-03-24,2022,3,24,Thursday,12,2022-12,125.63,126.12,123.84,125.69,5288600,125.69,0.006889374330984133,124.86285714285714,119.25319999999999
2022-03-25,2022,3,25,Friday,12,2022-12,125.74,126.23,123.14,124.29,5135400,124.29,-0.011138527318682812,125.00428571428571,119.52199999999999
2022-03-28,2022,3,28,Monday,13,2022-13,124.49,126.58,124.27,126.49,5420300,126.49,0.01770051437796183,125.51928571428572,119.8494
2022-03-29,2022,3,29,Tuesday,13,2022-13,126.22,128.58,125.98,128.43,7016700,128.43,0.01533714004882114,125.98142857142857,120.2476
2022-03-30,2022,3,30,Wednesday,13,2022-13,128.99,128.99,127.87,128.61,4077000,128.61,0.00140160355708141,126.34357142857142,120.6816
2022-03-31,2022,3,31,Thursday,13,2022-13,128.88,129.4,127.54,128.35,4434200,128.35,-0.0020215730161112777,126.61357142857143,121.141
2022-04-01,2022,4,1,Friday,13,2022-13,128.97,130.91,127.9,130.76,4205000,130.76,0.018776690991168632,127.09142857142857,121.675
2022-04-04,2022,4,4,Monday,14,2022-14,130.54,133.21,130.48,132.59,6882800,132.59,0.013995120127960892,127.54214285714285,122.29440000000001
2022-04-05,2022,4,5,Tuesday,14,2022-14,130.96,133.25,130.79,131.96,4215100,131.96,-0.004751411429396057,127.84214285714286,122.80060000000002
2022-04-06,2022,4,6,Wednesday,14,2022-14,131.53,134.85,131.25,133.71,7274500,133.71,0.013261593747828204,128.18214285714285,123.36140000000002
2022-04-07,2022,4,7,Thursday,14,2022-14,133.68,134.85,132.28,133.28,5812400,133.28,-0.003215974220168172,128.61785714285716,123.9426
2022-04-08,2022,4,8,Friday,14,2022-14,133.4,134.33,132.39,132.84,4293100,132.84,-0.003301338876322113,129.10857142857142,124.4788
2022-04-11,2022,4,11,Monday,15,2022-15,133.28,134.09,129.82,130.42,5098400,130.42,-0.018217391114569326,129.44642857142858,124.9142
2022-04-12,2022,4,12,Tuesday,15,2022-15,131.42,133.2,130.66,131.44,5008000,131.44,0.007820919236171342,129.91857142857143,125.3796
2022-04-13,2022,4,13,Wednesday,15,2022-15,132.09,135.06,131.7,134.85,6828500,134.85,0.025943423605987004,130.57285714285715,125.8856
2022-04-14,2022,4,14,Thursday,15,2022-15,134.85,135.15,132.54,132.96,3921300,132.96,-0.014015567698214326,131.19214285714287,126.3532
2022-04-18,2022,4,18,Monday,16,2022-16,132.11,132.95,130.0,130.76,2604100,130.76,-0.01654642069750889,131.49714285714285,126.5528
2022-04-19,2022,4,19,Tuesday,16,2022-16,129.65,133.22,129.44,132.84,3707000,132.84,0.015907019871784556,131.81214285714285,126.7908
2022-04-20,2022,4,20,Wednesday,16,2022-16,133.61,133.79,132.09,132.7,4407200,132.7,-0.0010538948622998978,132.1042857142857,127.00380000000001
2022-04-21,2022,4,21,Thursday,16,2022-16,133.26,134.62,131.85,132.1,3580700,132.1,-0.0045214081275418705,132.37214285714285,127.13699999999999
2022-04-22,2022,4,22,Friday,16,2022-16,130.47,130.86,127.5,128.63,5604700,128.63,-0.026267986831007284,132.22,127.148
2022-04-25,2022,4,25,Monday,17,2022-17,128.77,129.07,126.38,128.81,4570400,128.81,0.001399305519308891,131.95,127.2216
2022-04-26,2022,4,26,Tuesday,17,2022-17,128.39,129.07,124.81,124.96,6221100,124.96,-0.029888972495087485,131.45,127.2312
2022-04-27,2022,4,27,Wednesday,17,2022-17,129.0,132.42,127.07,129.84,8071900,129.84,0.03905247510540644,131.17357142857142,127.31779999999999
2022-04-28,2022,4,28,Thursday,17,2022-17,131.04,132.94,128.44,132.29,4288500,132.29,0.018869354723843434,131.10285714285715,127.42299999999999
2022-04-29,2022,4,29,Friday,17,2022-17,130.3,131.74,122.72,123.14,7328400,123.14,-0.06916618308909928,130.41,127.3366
2022-05-02,2022,5,2,Monday,18,2022-18,123.04,126.82,123.02,126.4,5514400,126.4,0.026473949588995405,130.12285714285716,127.37359999999998
2022-05-03,2022,5,3,Tuesday,18,2022-18,127.27,127.54,124.61,126.25,5319000,126.25,-0.0011867209182604421,129.75214285714284,127.419
2022-05-04,2022,5,4,Wednesday,18,2022-18,126.39,132.48,125.37,132.37,5964000,132.37,0.04847520884900991,129.575,127.59620000000001
2022-05-05,2022,5,5,Thursday,18,2022-18,130.69,131.5,127.56,129.56,4938900,129.56,-0.02122835734870321,129.33214285714286,127.7586
2022-05-06,2022,5,6,Friday,18,2022-18,128.26,129.49,125.09,126.8,4701900,126.8,-0.02130282925937632,129.04928571428573,127.8214
2022-05-09,2022,5,9,Monday,19,2022-19,125.66,126.0,120.9,121.73,6938100,121.73,-0.039984223760268556,128.25571428571428,127.74679999999998
2022-05-10,2022,5,10,Tuesday,19,2022-19,124.07,126.4,121.54,123.0,5080900,123.0,0.010432897461955637,127.56285714285715,127.74259999999998
2022-05-11,2022,5,11,Wednesday,19,2022-19,121.99,126.51,121.5,123.28,7399200,123.28,0.0022764128398120587,126.93285714285715,127.74560000000001
2022-05-12,2022,5,12,Thursday,19,2022-19,123.33,124.44,121.64,124.03,4460600,124.03,0.00608371193564583,126.60428571428572,127.714
2022-05-13,2022,5,13,Friday,19,2022-19,124.28,127.43,124.15,126.33,3891000,126.33,0.018543925456699473,126.42714285714285,127.76219999999999
2022-05-16,2022,5,16,Monday,20,2022-20,126.36,129.11,126.04,126.55,3239800,126.55,0.0017414803887785268,126.54071428571429,127.82860000000001
2022-05-17,2022,5,17,Tuesday,20,2022-20,128.0,129.34,126.75,128.62,3884900,128.62,0.016357107985079056,126.45357142857144,127.95479999999999
2022-05-18,2022,5,18,Wednesday,20,2022-20,127.98,128.37,124.63,125.24,3787000,125.24,-0.026278940924685967,125.95,128.07399999999998
2022-05-19,2022,5,19,Thursday,20,2022-20,125.53,127.32,124.13,125.88,4240300,125.88,0.0051101836519080734,126.14571428571428,128.1524
2022-05-20,2022,5,20,Friday,20,2022-20,127.02,127.11,123.82,126.04,4348800,126.04,0.00127108091516126,126.11999999999999,128.2024
2022-05-23,2022,5,23,Monday,21,2022-21,127.35,130.1,126.62,129.89,4133500,129.89,0.03054584612944722,126.38,128.30880000000002
2022-05-24,2022,5,24,Tuesday,21,2022-21,129.44,130.0,126.91,129.22,4037900,129.22,-0.005158196721022579,126.155,128.41179999999997
2022-05-25,2022,5,25,Wednesday,21,2022-21,129.53,131.88,128.93,131.44,3185000,131.44,0.01718001237990574,126.28928571428573,128.515
2022-05-26,2022,5,26,Thursday,21,2022-21,132.0,134.38,131.66,132.74,4066000,132.74,0.009890467343359521,126.71357142857143,128.6146
2022-05-27,2022,5,27,Friday,21,2022-21,133.19,134.28,132.9,134.11,3294200,134.11,0.01032089091828503,127.59785714285714,128.7178
2022-05-31,2022,5,31,Tuesday,22,2022-22,133.4,134.17,132.36,133.29,5158100,133.29,-0.006114438300550251,128.33285714285714,128.84
